start_datetime,end_datetime,date_collected,study_area,location,sample_id,plastic_id,type,size_class,colour,colour_2,erosion,erosion_type,erosion_type_2,beaufort_sea_state,trawl_speed ,time_in,time_out,total_time,latitude_in,longitude_in,latitude_out,longitude_out,flowmeter_in,flowmeter_out,distance_travelled,trawl_time,speed,surface_area,notes
2018-10-24T09:18:00Z,2018-10-24T09:38:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.2,CARP.AC.2-03,thread,meso,green,,yes,pitted,,2,4,12:18:00,12:38:00,0:20:00,44.74999991,-65.50499956,44.74638869,-65.49972241,436540,451646,405.94,1200,33.828662,29.464774,likely from fishing gear
2018-10-24T09:18:00Z,2018-10-24T09:38:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.2,CARP.AC.2-04,thread,meso,yellow,,yes,frayed,discoloured,2,4,12:18:00,12:38:00,0:20:00,44.74999991,-65.50499956,44.74638869,-65.49972241,436540,451646,405.94,1200,33.828662,29.464774,likely from fishing gear
2018-10-24T09:18:00Z,2018-10-24T09:38:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.2,CARP.AC.2-05,foam,micro,red,clear/black,yes,frayed,,2,4,12:18:00,12:38:00,0:20:00,44.74999991,-65.50499956,44.74638869,-65.49972241,436540,451646,405.94,1200,33.828662,29.464774,wrapped in threads
2018-10-24T09:18:00Z,2018-10-24T09:38:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.2,CARP.AC.2-06,fragment,micro,blue,,yes,pitted,frayed,2,4,12:18:00,12:38:00,0:20:00,44.74999991,-65.50499956,44.74638869,-65.49972241,436540,451646,405.94,1200,33.828662,29.464774,shaved from a larger source
2018-10-24T09:18:00Z,2018-10-24T09:38:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.2,CARP.AC.2-07,foam,micro,white,,yes,frayed,,2,4,12:18:00,12:38:00,0:20:00,44.74999991,-65.50499956,44.74638869,-65.49972241,436540,451646,405.94,1200,33.828662,29.464774,styrofoam
2018-10-24T09:18:00Z,2018-10-24T09:38:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.2,CARP.AC.2-08,foam,micro,white,,yes,discolored,,2,4,12:18:00,12:38:00,0:20:00,44.74999991,-65.50499956,44.74638869,-65.49972241,436540,451646,405.94,1200,33.828662,29.464774,styrofoam
2018-10-24T09:18:00Z,2018-10-24T09:38:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.2,CARP.AC.2-09,fragment,micro,clear,,yes,pitted,,2,4,12:18:00,12:38:00,0:20:00,44.74999991,-65.50499956,44.74638869,-65.49972241,436540,451646,405.94,1200,33.828662,29.464774,styrofoam
2018-10-24T09:18:00Z,2018-10-24T09:38:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.2,CARP.AC.2-10,foam,micro,white,,yes,discolored,,2,4,12:18:00,12:38:00,0:20:00,44.74999991,-65.50499956,44.74638869,-65.49972241,436540,451646,405.94,1200,33.828662,29.464774,styrofoam
2018-10-24T09:18:00Z,2018-10-24T09:38:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.2,CARP.AC.2-11,fragment,micro,blue,,yes,frayed,,2,4,12:18:00,12:38:00,0:20:00,44.74999991,-65.50499956,44.74638869,-65.49972241,436540,451646,405.94,1200,33.828662,29.464774,likely from the same source as CARP.AC.2-06
2018-10-24T09:18:00Z,2018-10-24T09:38:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.2,CARP.AC.2-12,fragment,micro,clear,,yes,cracked,pitted,2,4,12:18:00,12:38:00,0:20:00,44.74999991,-65.50499956,44.74638869,-65.49972241,436540,451646,405.94,1200,33.828662,29.464774,likely from the same source as CARP.AC.2-09
2018-10-24T09:18:00Z,2018-10-24T09:38:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.2,CARP.AC.2-13,foam,micro,white,,yes,frayed,,2,4,12:18:00,12:38:00,0:20:00,44.74999991,-65.50499956,44.74638869,-65.49972241,436540,451646,405.94,1200,33.828662,29.464774,likely from the same source as CARP.AC.2-07
2018-10-24T09:42:00Z,2018-10-24T10:02:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.3,CARP.AC.3-01,film,meso,grey,,yes,pitted,cracking,2,4,12:42:00,13:02:00,0:20:00,44.74583328,-65.49861084,44.75250034,-65.49638926,451648,467431,424.14,1200,35.344749,30.785286,cracked into four pieces while examining
2018-10-24T09:42:00Z,2018-10-24T10:02:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.3,CARP.AC.3-02,thread,meso,green,,yes,frayed,,2,4,12:42:00,13:02:00,0:20:00,44.74583328,-65.49861084,44.75250034,-65.49638926,451648,467431,424.14,1200,35.344749,30.785286,likely from fishing gear
2018-10-24T09:42:00Z,2018-10-24T10:02:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.3,CARP.AC.3-03,fragment,micro,blue,,yes,cracked,pitted,2,4,12:42:00,13:02:00,0:20:00,44.74583328,-65.49861084,44.75250034,-65.49638926,451648,467431,424.14,1200,35.344749,30.785286,shaved from larger source
2018-10-24T09:42:00Z,2018-10-24T10:02:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.3,CARP.AC.3-04,foam,micro,red,black,yes,discolored,,2,4,12:42:00,13:02:00,0:20:00,44.74583328,-65.49861084,44.75250034,-65.49638926,451648,467431,424.14,1200,35.344749,30.785286,
2018-10-24T10:31:00Z,2018-10-24T10:51:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.5,CARP.AC.5-01,fragment,micro,white,,yes,discolored,pitted,3,4,13:31:00,13:51:00,0:20:00,44.7547226,-65.49055586,44.7599998,-65.483611,480098,493720,366.06,1200,30.505364,26.570181,
2018-10-24T10:31:00Z,2018-10-24T10:51:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.5,CARP.AC.5-02,thread,micro,pink,,no,,,3,4,13:31:00,13:51:00,0:20:00,44.7547226,-65.49055586,44.7599998,-65.483611,480098,493720,366.06,1200,30.505364,26.570181,surrounded by debris
2018-10-24T10:31:00Z,2018-10-24T10:51:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.5,CARP.AC.5-03,thread,meso,red,,no,,,3,4,13:31:00,13:51:00,0:20:00,44.7547226,-65.49055586,44.7599998,-65.483611,480098,493720,366.06,1200,30.505364,26.570181,
2018-10-24T10:54:00Z,2018-10-24T11:14:00Z,2018-10-24,Bay of Fundy,Above Causeway,CARP.AC.6,CARP.AC.6-01,microfiber,meso,red,,no,,,3,3.9,13:54:00,14:14:00,0:20:00,44.75944486,-65.48222263,44.76249983,-65.46916691,493721,516044,599.89,1200,49.990548,43.541782,surrounded by debris
2018-09-12T07:21:00Z,2018-09-12T07:41:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.1,CARP.BR.1-01,foam,micro,white,,yes,discolored,,2,,10:21:00,10:41:00,0:20:00,44.61305613,-65.74749993,44.61138904,-65.67972165,181665,212918,839.86,1200,69.988559,60.960055,styrofoam
2018-09-12T08:13:00Z,2018-09-12T08:33:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.3,CARP.BR.3-01,thread,meso,green,,yes,frayed,,2,,11:13:00,11:33:00,0:20:00,44.61861119,-65.68250055,44.62194479,-65.68888863,232192,257336,675.7,1200,56.307949,49.044239,like from fishing gear
2018-09-12T08:13:00Z,2018-09-12T08:33:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.3,CARP.BR.3-02,thread,meso,green,,yes,frayed,discolored,2,,11:13:00,11:33:00,0:20:00,44.61861119,-65.68250055,44.62194479,-65.68888863,232192,257336,675.7,1200,56.307949,49.044239,"like from fishing gear, likely from same source as CARP.BR.3-01"
2018-09-12T08:13:00Z,2018-09-12T08:33:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.3,CARP.BR.3-03,thread,meso,yellow,,yes,frayed,,2,,11:13:00,11:33:00,0:20:00,44.61861119,-65.68250055,44.62194479,-65.68888863,232192,257336,675.7,1200,56.307949,49.044239,like from fishing gear
2018-09-12T08:38:00Z,2018-09-12T08:58:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.4,CARP.BR.4-01,fragment,meso,yellow,clear,yes,pitted,,2,,11:38:00,11:58:00,0:20:00,44.62194502,-65.68861133,44.62500014,-60.69166681,257336,282770,683.49,1200,56.95738,49.609894,split into 2 while examining
2018-09-12T08:38:00Z,2018-09-12T08:58:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.4,CARP.BR.4-02,thread,micro,green,,yes,frayed,,2,,11:38:00,11:58:00,0:20:00,44.62194502,-65.68861133,44.62500014,-60.69166681,257336,282770,683.49,1200,56.95738,49.609894,rope thread
2018-09-12T08:38:00Z,2018-09-12T08:58:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.4,CARP.BR.4-03,film,micro,pink,white,yes,discolored,frayed,2,,11:38:00,11:58:00,0:20:00,44.62194502,-65.68861133,44.62500014,-60.69166681,257336,282770,683.49,1200,56.95738,49.609894,likely from a plastic bag
2018-09-12T08:38:00Z,2018-09-12T08:58:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.4,CARP.BR.4-04,film,micro,green,,yes,frayed,,2,,11:38:00,11:58:00,0:20:00,44.62194502,-65.68861133,44.62500014,-60.69166681,257336,282770,683.49,1200,56.95738,49.609894,likely from a larger source
2018-09-12T08:38:00Z,2018-09-12T08:58:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.4,CARP.BR.4-05,film,micro,green,,yes,frayed,,2,,11:38:00,11:58:00,0:20:00,44.62194502,-65.68861133,44.62500014,-60.69166681,257336,282770,683.49,1200,56.95738,49.609894,likely from same souce as CARP.BR.4-04
2018-09-12T08:38:00Z,2018-09-12T08:58:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.4,CARP.BR.4-06,film,micro,green,,yes,frayed,,2,,11:38:00,11:58:00,0:20:00,44.62194502,-65.68861133,44.62500014,-60.69166681,257336,282770,683.49,1200,56.95738,49.609894,likely from same souce as CARP.BR.4-04
2018-09-12T09:02:00Z,2018-09-12T09:22:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.5,CARP.BR.5-01,film,meso,clear,,yes,frayed,discolored,2,,12:02:00,12:22:00,0:20:00,44.62500042,-65.69166691,44.96166723,-65.69166633,282764,302198,522.25,1200,43.520867,37.906687,likely from a larger source (plastic bag)
2018-09-12T09:02:00Z,2018-09-12T09:22:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.5,CARP.BR.5-02,fragment,micro,blue,,yes,melted,frayed,2,,12:02:00,12:22:00,0:20:00,44.62500042,-65.69166691,44.96166723,-65.69166633,282764,302198,522.25,1200,43.520867,37.906687,surrounded by organic matter
2018-09-12T09:02:00Z,2018-09-12T09:22:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.5,CARP.BR.5-03,fragment,macro,black,,yes,melted,,2,,12:02:00,12:22:00,0:20:00,44.62500042,-65.69166691,44.96166723,-65.69166633,282764,302198,522.25,1200,43.520867,37.906687,surrounded by organic matter
2018-09-12T09:02:00Z,2018-09-12T09:22:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.5,CARP.BR.5-04,foam,micro,white,,yes,discolored,fraying,2,,12:02:00,12:22:00,0:20:00,44.62500042,-65.69166691,44.96166723,-65.69166633,282764,302198,522.25,1200,43.520867,37.906687,styrofoam
2018-09-12T09:02:00Z,2018-09-12T09:22:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.5,CARP.BR.5-05,thread,meso,yellow,,yes,melted ,discolored,2,,12:02:00,12:22:00,0:20:00,44.62500042,-65.69166691,44.96166723,-65.69166633,282764,302198,522.25,1200,43.520867,37.906687,likely from fishing gear
2018-09-12T09:25:00Z,2018-09-12T09:45:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.6,CARP.BR.6-01,thread,macro,green,,yes,frayed,,2,,12:25:00,12:45:00,0:20:00,44.62833387,-65.69083273,44.63027765,-65.70027817,302915,328307,682.36,1200,56.863325,49.527972,"likely from fishing gear, 2 rope threads attached together "
2018-09-12T09:25:00Z,2018-09-12T09:45:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.6,CARP.BR.6-02,thread,meso,clear,,yes,discolored,,2,,12:25:00,12:45:00,0:20:00,44.62833387,-65.69083273,44.63027765,-65.70027817,302915,328307,682.36,1200,56.863325,49.527972,likely from fishing gear
2018-09-12T09:25:00Z,2018-09-12T09:45:00Z,2018-09-12,Bay of Fundy,Bear River,CARP.BR.6,CARP.BR.6-03,fragment,meso,black,,yes,melted,frayed,2,,12:25:00,12:45:00,0:20:00,44.62833387,-65.69083273,44.63027765,-65.70027817,302915,328307,682.36,1200,56.863325,49.527972,likely from a larger source
2018-08-30T08:36:00Z,2018-08-30T08:56:00Z,2018-08-30,Bay of Fundy,Below Causeway,CARP.BC.1,CARP.BC.1-01,fragment,micro,black,brown,yes,melted,frayed,2,4,11:36:00,11:56:00,0:20:00,44.75055556,-65.5161,44.73333333,-65.5225,0,23888,641.94,1200,53.495239,46.594368,likey shaved from another source
2018-08-30T09:28:00Z,2018-08-30T09:48:00Z,2018-08-30,Bay of Fundy,Below Causeway,CARP.BC.3,CARP.BC.3-01,fragment,micro,black,,yes,frayed,discolored,4,4,12:28:00,12:48:00,0:20:00,44.73972222,-65.5258,44.73777778,-65.5358,41579,77891,975.81,1200,81.317779,70.827809,
2018-08-30T10:43:00Z,2018-08-30T11:03:00Z,2018-08-30,Bay of Fundy,Below Causeway,CARP.BC.6,CARP.BC.6-01,thread,macro,green,,yes,frayed,,2,4,13:43:00,14:03:00,0:20:00,44.72611111,-65.5592,44.70222222,-65.5686,145286,181841,982.34,1200,81.861958,71.301788,rope thread
2018-08-30T10:43:00Z,2018-08-30T11:03:00Z,2018-08-30,Bay of Fundy,Below Causeway,CARP.BC.6,CARP.BC.6-02,thread,meso,blue,,yes,frayed,,2,4,13:43:00,14:03:00,0:20:00,44.72611111,-65.5592,44.70222222,-65.5686,145286,181841,982.34,1200,81.861958,71.301788,rope thread
2018-08-30T10:43:00Z,2018-08-30T11:03:00Z,2018-08-30,Bay of Fundy,Below Causeway,CARP.BC.6,CARP.BC.6-03,fragment,micro,blue,,yes,frayed,,2,4,13:43:00,14:03:00,0:20:00,44.72611111,-65.5592,44.70222222,-65.5686,145286,181841,982.34,1200,81.861958,71.301788,likely part of a larger source
2018-08-30T10:43:00Z,2018-08-30T11:03:00Z,2018-08-30,Bay of Fundy,Below Causeway,CARP.BC.6,CARP.BC.6-04,foam,micro,red,,no,,,2,4,13:43:00,14:03:00,0:20:00,44.72611111,-65.5592,44.70222222,-65.5686,145286,181841,982.34,1200,81.861958,71.301788,squishy like a foam but had the appearance of a fragment
2018-09-12T09:50:00Z,2018-09-12T10:10:00Z,2018-09-12,Bay of Fundy,Digby,CARP.D.1,CARP.D.1-01,thread,meso,green,,no,,,2,5,12:50:00,13:10:00,0:20:00,44.63194417,-65.70194401,44.62999991,-65.71944404,328314,357999,797.73,1200,66.47715,57.901616,likely from fishing gear
2018-09-12T10:15:00Z,2018-09-12T10:35:00Z,2018-09-12,Bay of Fundy,Digby,CARP.D.2,CARP.D.2-01,foam,meso,blue,,yes,discolored,frayed,3,4.2,13:15:00,13:35:00,0:20:00,44.62999991,-65.71944404,44.62000053,-65.73111138,357998,371817,371.36,1200,30.94653,26.954436,styrofoam
2018-09-12T10:15:00Z,2018-09-12T10:35:00Z,2018-09-12,Bay of Fundy,Digby,CARP.D.2,CARP.D.2-02,thread,macro,black,,yes,frayed,,3,4.2,13:15:00,13:35:00,0:20:00,44.62999991,-65.71944404,44.62000053,-65.73111138,357998,371817,371.36,1200,30.94653,26.954436,"rope thread, likely from fishing gear"
2018-09-12T11:02:00Z,2018-09-12T11:22:00Z,2018-09-12,Bay of Fundy,Digby,CARP.D.4,CARP.D.4-01,film,micro,white,,yes,frayed,,3,4.5,14:02:00,14:22:00,0:20:00,44.61944431,-65.75749933,44.62638902,-65.74916674,377964,392451,389.31,1200,32.442462,28.257393,"split into 4 while examining, curled into ball"
2018-09-12T11:02:00Z,2018-09-12T11:22:00Z,2018-09-12,Bay of Fundy,Digby,CARP.D.4,CARP.D.4-02,fragment,meso,black,,yes,frayed,,3,4.5,14:02:00,14:22:00,0:20:00,44.61944431,-65.75749933,44.62638902,-65.74916674,377964,392451,389.31,1200,32.442462,28.257393,likely shaved from another source
2018-09-12T11:25:00Z,2018-09-12T11:45:00Z,2018-09-12,Bay of Fundy,Digby,CARP.D.5,CARP.D.5-01,fragment,micro,black,,yes,frayed,melted,3,3.7,14:25:00,14:45:00,0:20:00,44.62750004,-65.74777832,44.63583325,-65.74472228,392455,408259,424.7,1200,35.391776,30.826247,likely shaved from another source
2018-09-12T11:48:00Z,2018-09-12T12:08:00Z,2018-09-12,Bay of Fundy,Digby,CARP.D.6,CARP.D.6-01,thread,meso,green,,no,,,3,4.7,14:48:00,15:08:00,0:20:00,44.63638944,-65.82805591,44.64055579,-65.73527769,408257,429689,575.94,1200,47.995226,41.803855,likely from fishing line
2018-10-31T10:14:00Z,2018-10-31T10:24:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.1,CARP.GL.1-01,fragment,micro,white,,yes,pitted,,1,3.8,13:14:00,13:24:00,0:10:00,44.72194493,-65.5574999,44.71888929,-65.56805578,516087,541555,684.4,600,114.067041,49.676213,split into 2 while examining
2018-10-31T10:38:00Z,2018-10-31T10:58:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.2,CARP.GL.2-01,microfiber,meso,clear,,no,,,2,3.8,13:38:00,13:58:00,0:20:00,44.7194447,-65.59583294,44.7155555,-65.57944409,541557,561681,540.79,1200,45.066066,39.252556,
2018-10-31T10:38:00Z,2018-10-31T10:58:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.2,CARP.GL.2-02,thread,micro,black,,no,,,2,3.8,13:38:00,13:58:00,0:20:00,44.7194447,-65.59583294,44.7155555,-65.57944409,541557,561681,540.79,1200,45.066066,39.252556,
2018-10-31T11:00:00Z,2018-10-31T11:20:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.3,CARP.GL.3-01,thread,meso,clear,,no,,,2,3.8,14:00:00,14:20:00,0:20:00,44.71527825,-65.57972215,44.71333318,-65.58527777,561682,582373,556.03,1200,46.335817,40.358509,thread conglomerate
2018-10-31T11:00:00Z,2018-10-31T11:20:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.3,CARP.GL.3-02,thread,meso,green,clear,yes,frayed,,2,3.8,14:00:00,14:20:00,0:20:00,44.71527825,-65.57972215,44.71333318,-65.58527777,561682,582373,556.03,1200,46.335817,40.358509,thread conglomerate
2018-10-31T11:00:00Z,2018-10-31T11:20:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.3,CARP.GL.3-03,thread,micro,black,,yes,frayed,,2,3.8,14:00:00,14:20:00,0:20:00,44.71527825,-65.57972215,44.71333318,-65.58527777,561682,582373,556.03,1200,46.335817,40.358509,
2018-10-31T11:00:00Z,2018-10-31T11:20:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.3,CARP.GL.3-04,thread,micro,black,,no,,,2,3.8,14:00:00,14:20:00,0:20:00,44.71527825,-65.57972215,44.71333318,-65.58527777,561682,582373,556.03,1200,46.335817,40.358509,
2018-10-31T11:00:00Z,2018-10-31T11:20:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.3,CARP.GL.3-05,thread,micro,black,clear,yes,melted,,2,3.8,14:00:00,14:20:00,0:20:00,44.71527825,-65.57972215,44.71333318,-65.58527777,561682,582373,556.03,1200,46.335817,40.358509,"thread conglomerate, surounded by debris"
2018-10-31T11:00:00Z,2018-10-31T11:20:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.3,CARP.GL.3-06,thread,meso,clear,blue/red/green,yes,frayed,melted,2,3.8,14:00:00,14:20:00,0:20:00,44.71527825,-65.57972215,44.71333318,-65.58527777,561682,582373,556.03,1200,46.335817,40.358509,"thread conglomerate, surounded by debris"
2018-10-31T11:00:00Z,2018-10-31T11:20:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.3,CARP.GL.3-07,thread,micro,green,,yes,melted,,2,3.8,14:00:00,14:20:00,0:20:00,44.71527825,-65.57972215,44.71333318,-65.58527777,561682,582373,556.03,1200,46.335817,40.358509,surrounded by debris
2018-10-31T11:00:00Z,2018-10-31T11:20:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.3,CARP.GL.3-08,foam,micro,white,,yes,discoloured,,2,3.8,14:00:00,14:20:00,0:20:00,44.71527825,-65.57972215,44.71333318,-65.58527777,561682,582373,556.03,1200,46.335817,40.358509,styrofoam
2018-10-31T11:00:00Z,2018-10-31T11:20:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.3,CARP.GL.3-09,thread,micro,clear,black,yes,withered ,frayed,2,3.8,14:00:00,14:20:00,0:20:00,44.71527825,-65.57972215,44.71333318,-65.58527777,561682,582373,556.03,1200,46.335817,40.358509,"thread conglomerate, surounded by debris"
2018-10-31T11:23:00Z,2018-10-31T11:43:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.4,CARP.GL.4-01,thread,micro,clear,,no,,,2,3.8,14:23:00,14:43:00,0:20:00,44.71305587,-65.5844448,44.71194415,-65.59194483,582373,612047,797.43,1200,66.452517,57.880161,"likely from fishing line, split into 3 while examning"
2018-10-31T11:46:00Z,2018-10-31T12:06:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.5,CARP.GL.5-01,film,micro,clear,,yes,cracked,discoloured,2,3,14:46:00,15:06:00,0:20:00,44.71138875,-65.59055531,44.71000012,-65.59972163,612053,659960,1287.41,1200,107.283842,93.444256,
2018-10-31T11:46:00Z,2018-10-31T12:06:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.5,CARP.GL.5-02,foam,micro,white,,yes,discoloured,fragmenting,2,3,14:46:00,15:06:00,0:20:00,44.71138875,-65.59055531,44.71000012,-65.59972163,612053,659960,1287.41,1200,107.283842,93.444256,styrofoam
2018-10-31T11:46:00Z,2018-10-31T12:06:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.5,CARP.GL.5-03,thread,meso,clear,black,yes,melted,,2,3,14:46:00,15:06:00,0:20:00,44.71138875,-65.59055531,44.71000012,-65.59972163,612053,659960,1287.41,1200,107.283842,93.444256,thread conglomerate
2018-10-31T11:46:00Z,2018-10-31T12:06:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.5,CARP.GL.5-04,thread,meso,black,,no,,,2,3,14:46:00,15:06:00,0:20:00,44.71138875,-65.59055531,44.71000012,-65.59972163,612053,659960,1287.41,1200,107.283842,93.444256,
2018-10-31T11:46:00Z,2018-10-31T12:06:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.5,CARP.GL.5-05,thread,micro,black,,yes,frayed,,2,3,14:46:00,15:06:00,0:20:00,44.71138875,-65.59055531,44.71000012,-65.59972163,612053,659960,1287.41,1200,107.283842,93.444256,surrounded by debris
2018-10-31T11:46:00Z,2018-10-31T12:06:00Z,2018-10-31,Bay of Fundy,Goat Island,CARP.GL.5,CARP.GL.5-06,thread,meso,black,,no,,,2,3,14:46:00,15:06:00,0:20:00,44.71138875,-65.59055531,44.71000012,-65.59972163,612053,659960,1287.41,1200,107.283842,93.444256,surrounded by debris
2018-09-11T08:22:00Z,2018-09-11T08:42:00Z,2018-09-11,Bay of Fundy,Victoria Beach,CARP.VB.1,CARP.VB.1-01,thread,meso,clear,,yes,discolored,melted,2,3.7,11:22:00,11:42:00,0:20:00,44.66361099,-65.71138897,44.66527831,-65.71944414,710795,728137,466.03,1200,38.836003,33.826169,
2018-09-11T08:22:00Z,2018-09-11T08:42:00Z,2018-09-11,Bay of Fundy,Victoria Beach,CARP.VB.1,CARP.VB.1-02,foam,micro,black,grey,yes,deteriorating,,2,3.7,11:22:00,11:42:00,0:20:00,44.66361099,-65.71138897,44.66527831,-65.71944414,710795,728137,466.03,1200,38.836003,33.826169,likely shaved from another source
2018-09-11T08:22:00Z,2018-09-11T08:42:00Z,2018-09-11,Bay of Fundy,Victoria Beach,CARP.VB.1,CARP.VB.1-03,thread,meso,clear,,no,,,2,3.7,11:22:00,11:42:00,0:20:00,44.66361099,-65.71138897,44.66527831,-65.71944414,710795,728137,466.03,1200,38.836003,33.826169,
2018-09-11T08:44:00Z,2018-09-11T09:04:00Z,2018-09-11,Bay of Fundy,Victoria Beach,CARP.VB.2,CARP.VB.2-01,thread,micro,clear,,yes,melted,frayed,2,4.7,11:44:00,12:04:00,0:20:00,44.66500059,-65.72138891,44.66666689,-65.73611143,728165,747149,510.16,1200,42.513129,37.028947,
2018-09-11T08:44:00Z,2018-09-11T09:04:00Z,2018-09-11,Bay of Fundy,Victoria Beach,CARP.VB.2,CARP.VB.2-02,thread,macro,clear,,yes,melted,frayed,2,4.7,11:44:00,12:04:00,0:20:00,44.66500059,-65.72138891,44.66666689,-65.73611143,728165,747149,510.16,1200,42.513129,37.028947,
2018-09-11T08:44:00Z,2018-09-11T09:04:00Z,2018-09-11,Bay of Fundy,Victoria Beach,CARP.VB.2,CARP.VB.2-03,microfiber,macro,black,,no,,,2,4.7,11:44:00,12:04:00,0:20:00,44.66500059,-65.72138891,44.66666689,-65.73611143,728165,747149,510.16,1200,42.513129,37.028947,
2018-09-11T09:06:00Z,2018-09-11T09:26:00Z,2018-09-11,Bay of Fundy,Victoria Beach,CARP.VB.3,CARP.VB.3-01,thread,meso,yellow,,yes,frayed,,2,4.7,12:06:00,12:26:00,0:20:00,44.66750034,-65.73694415,44.67250038,-65.7513891,747156,765852,502.42,1200,41.868176,36.467193,"likely from fishing gear, surrounded by debris"
2018-09-11T09:06:00Z,2018-09-11T09:26:00Z,2018-09-11,Bay of Fundy,Victoria Beach,CARP.VB.3,CARP.VB.3-02,fragment,micro,clear,,yes,pitted,,2,4.7,12:06:00,12:26:00,0:20:00,44.66750034,-65.73694415,44.67250038,-65.7513891,747156,765852,502.42,1200,41.868176,36.467193,likely fragmented from a larger source
2018-09-11T09:06:00Z,2018-09-11T09:26:00Z,2018-09-11,Bay of Fundy,Victoria Beach,CARP.VB.3,CARP.VB.3-03,foam,micro,white,,yes,discoloured,,2,4.7,12:06:00,12:26:00,0:20:00,44.66750034,-65.73694415,44.67250038,-65.7513891,747156,765852,502.42,1200,41.868176,36.467193,styrofoam
2018-09-11T09:29:00Z,2018-09-11T09:49:00Z,2018-09-11,Bay of Fundy,Victoria Beach,CARP.VB.4,CARP.VB.4-01,fragment,micro,blue,,yes,frayed,pitted,2,3.8,12:29:00,12:49:00,0:20:00,44.67222273,-65.75166612,44.67861104,-65.75583339,765847,785438,526.47,1200,43.872456,38.212921,likely shaved from larger source
2018-09-11T09:53:00Z,2018-09-11T10:13:00Z,2018-09-11,Bay of Fundy,Victoria Beach,CARP.VB.5,CARP.VB.5-01,thread,meso,orange,,yes,melted,pitted,2,5,12:53:00,13:13:00,0:20:00,44.67861129,-65.75750015,44.67638905,-65.76555528,785436,807522,593.52,1200,49.459806,43.079505,likely from fishing gear
2018-09-11T09:53:00Z,2018-09-11T10:13:00Z,2018-09-11,Bay of Fundy,Victoria Beach,CARP.VB.5,CARP.VB.5-02,thread,meso,yellow,,yes,frayed,,2,5,12:53:00,13:13:00,0:20:00,44.67861129,-65.75750015,44.67638905,-65.76555528,785436,807522,593.52,1200,49.459806,43.079505,likely from fishing gear
