Cruise	Event	Station	Type	DeployTime(ISO8601)	Longitude(DecDeg)	Latitude(DecDeg)	BotDepth(m)	Instrument	time_ISO8601	Pressure(dbar)	Temperature(oC)	Conductivity(S/m)	Oxygen(V)	Depth(m)	Salinity	Oxygen(mL/L)	Oxygen(mg/L)	Oxygen(%)	DescentRate(m/s)
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:42    	43.400375	0.711300	2.746020	2.416212	43.000000	32.133425	6.453622	9.222870	80.444596	1.026500
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:43    	44.425857	0.699643	2.745734	2.413900	44.000000	32.141286	6.450554	9.218489	80.386454	1.054143
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:44    	45.358000	0.687013	2.745697	2.412100	45.000000	32.153363	6.447235	9.213744	80.325560	1.001375
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:45    	46.391625	0.684312	2.745931	2.410225	46.000000	32.158613	6.441174	9.205079	80.247351	1.054625
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:46    	47.440875	0.682038	2.745942	2.408250	47.000000	32.160525	6.433234	9.193734	80.144792	1.021625
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:47    	48.447375	0.680263	2.746109	2.405988	48.000000	32.163962	6.425656	9.182905	80.048606	1.013500
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:48    	49.465375	0.673113	2.746196	2.403825	49.000000	32.171950	6.423547	9.179891	80.011954	1.026625
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:49    	50.437571	0.670157	2.747022	2.401871	50.000000	32.185129	6.421223	9.176573	79.984236	1.026286
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:50    	51.388375	0.669725	2.747530	2.400950	51.000000	32.191600	6.424241	9.180881	80.024522	1.018625
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:51    	52.412375	0.665225	2.747420	2.400050	52.000000	32.194288	6.415743	9.168736	79.910821	1.026500
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:52    	53.437250	0.657475	2.747391	2.397575	53.000000	32.201400	6.405534	9.154146	79.771591	0.993875
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:53    	54.457000	0.656267	2.747796	2.396133	54.000000	32.207300	6.406326	9.155283	79.782254	0.973556
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:54    	55.521625	0.656475	2.748050	2.393738	55.000000	32.209762	6.395898	9.140379	79.654183	1.012500
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:55    	56.529625	0.659125	2.748666	2.392525	56.000000	32.214375	6.397975	9.143349	79.688097	0.995750
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:56    	57.521250	0.659750	2.748994	2.391163	57.000000	32.217425	6.393907	9.137531	79.640384	1.017500
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:57    	58.497429	0.660400	2.749306	2.390529	58.000000	32.220200	6.392826	9.135984	79.629783	1.039857
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:58    	59.467250	0.660713	2.749449	2.388438	59.000000	32.221187	6.376110	9.112100	79.422779	1.035625
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:11:59    	60.511125	0.663100	2.750205	2.385962	60.000000	32.227863	6.363379	9.093905	79.272801	1.057625
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:00    	61.572750	0.671100	2.752187	2.383550	61.000000	32.244512	6.356827	9.084545	79.216790	1.027625
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:01    	62.566125	0.679987	2.754037	2.381250	62.000000	32.258563	6.352879	9.078898	79.193555	0.990000
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:02    	63.555000	0.686038	2.754962	2.379250	63.000000	32.263638	6.339424	9.059671	79.041021	0.963250
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:03    	64.497500	0.688662	2.755438	2.376388	64.000000	32.266525	6.332139	9.049258	78.957134	0.981875
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:04    	65.525625	0.693250	2.756155	2.374675	65.000000	32.270400	6.326316	9.040939	78.896033	1.038375
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:05    	66.557375	0.699475	2.757277	2.372237	66.000000	32.277787	6.313365	9.022433	78.751295	0.992000
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:06    	67.517250	0.705063	2.758272	2.369162	67.000000	32.284262	6.296285	8.998019	78.553135	0.996375
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:07    	68.561250	0.722750	2.761028	2.365687	68.000000	32.300787	6.279474	8.974001	78.388324	1.044625
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:08    	69.585000	0.760313	2.765680	2.362300	69.000000	32.320963	6.270904	8.961748	78.368469	0.991000
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:09    	70.557750	0.771863	2.766851	2.360350	70.000000	32.323450	6.264454	8.952531	78.312647	1.005000
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:10    	71.592625	0.767263	2.767313	2.357125	71.000000	32.333613	6.247451	8.928233	78.096306	1.000875
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:11    	72.609444	0.765211	2.767705	2.354756	72.000000	32.340189	6.247187	8.927852	78.092436	0.961667
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:12    	73.654125	0.791000	2.770499	2.350850	73.000000	32.348675	6.219112	8.887736	77.797967	0.968875
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:13    	74.641333	0.808044	2.772905	2.347267	74.000000	32.361300	6.205798	8.868707	77.672416	0.931556
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:14    	75.669750	0.813825	2.774669	2.344000	75.000000	32.377387	6.197249	8.856489	77.585703	1.000250
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:15    	76.666000	0.834800	2.778038	2.340788	76.000000	32.398262	6.181835	8.834458	77.445889	0.972000
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:16    	77.637875	0.840913	2.778862	2.337600	77.000000	32.401900	6.181581	8.834098	77.456939	1.008875
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:17    	78.668125	0.843800	2.779348	2.336200	78.000000	32.404550	6.175715	8.825712	77.390619	0.976500
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:18    	79.641000	0.842089	2.779600	2.333167	79.000000	32.409044	6.164146	8.809183	77.244641	0.915667
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:19    	80.693333	0.842056	2.780035	2.330600	80.000000	32.414067	6.157487	8.799663	77.163816	0.943778
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:20    	81.696375	0.851025	2.781435	2.328100	81.000000	32.422125	6.152434	8.792441	77.122677	0.993500
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:21    	82.683571	0.870829	2.783988	2.326686	82.000000	32.433686	6.148466	8.786774	77.118557	1.054857
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:22    	83.712556	0.877567	2.784942	2.324900	83.000000	32.438311	6.138974	8.773210	77.015388	0.989222
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:23    	84.733250	0.883312	2.785662	2.323062	84.000000	32.441000	6.131520	8.762559	76.934707	0.972625
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:24    	85.718625	0.887975	2.786471	2.320625	85.000000	32.445950	6.111546	8.734008	76.695919	0.963500
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:25    	86.711556	0.901122	2.789184	2.317411	86.000000	32.466489	6.099227	8.716402	76.578202	0.930444
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:27    	87.765444	0.942256	2.795201	2.313356	87.000000	32.500067	6.070637	8.675547	76.317904	0.951778
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:28    	88.788125	0.963612	2.798268	2.309363	88.000000	32.516475	6.051044	8.647547	76.122204	0.950375
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:29    	89.784111	0.983333	2.801348	2.305078	89.000000	32.534767	6.039569	8.631149	76.026082	0.948889
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:30    	90.806375	1.015575	2.806409	2.301850	90.000000	32.565250	6.025411	8.610916	75.926939	0.956875
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:31    	91.815222	1.026944	2.807838	2.298167	91.000000	32.571089	6.014084	8.594730	75.809448	0.955667
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:32    	92.841875	1.026912	2.808158	2.294975	92.000000	32.574650	6.006213	8.583483	75.712044	0.988625
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:33    	93.851625	1.024825	2.808858	2.293150	93.000000	32.585212	6.011096	8.590458	75.775069	1.004875
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:34    	94.846250	1.027225	2.809568	2.291188	94.000000	32.591213	6.000590	8.575444	75.650469	1.004750
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:35    	95.867250	1.030438	2.809982	2.289163	95.000000	32.592563	6.005559	8.582544	75.720071	1.009375
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:36    	96.850500	1.034125	2.810480	2.289000	96.000000	32.594538	6.007074	8.584710	75.747384	0.974750
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:37    	97.837250	1.039087	2.811040	2.287650	97.000000	32.595962	5.995583	8.568285	75.612856	1.018750
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:38    	98.873625	1.043275	2.811711	2.285700	98.000000	32.599550	5.987284	8.556424	75.518221	0.985375
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:39    	99.855444	1.048344	2.812469	2.284611	99.000000	32.603411	5.983154	8.550523	75.477987	0.917778
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:40    	100.852250	1.061613	2.814103	2.281850	100.000000	32.609850	5.964798	8.524290	75.275454	0.941125
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:42    	101.967857	1.091693	2.817679	2.278429	101.000000	32.623429	5.951941	8.505922	75.178406	0.592643
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:46    	102.858000	1.110080	2.819995	2.272350	102.000000	32.633250	5.912129	8.449027	74.715908	0.726000
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:48    	103.898222	1.181656	2.828832	2.266544	103.000000	32.670489	5.861172	8.376200	74.227083	0.946333
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:49    	104.931000	1.259675	2.838440	2.260025	104.000000	32.710600	5.817579	8.313902	73.843078	0.950875
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:50    	105.867375	1.328487	2.847548	2.252688	105.000000	32.753775	5.774760	8.252713	73.450700	0.966000
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:51    	106.916111	1.422167	2.858492	2.244887	106.000000	32.793956	5.730395	8.189309	73.073969	0.943333
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:52    	107.929333	1.477978	2.865679	NaN	107.000000	32.825978	NaN	NaN	NaN	0.920333
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:53    	108.993889	1.575589	2.878119	NaN	108.000000	32.880389	NaN	NaN	NaN	0.912889
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:54    	109.969000	1.642467	2.886051	NaN	109.000000	32.909878	NaN	NaN	NaN	0.866778
70001	004	NLSC089	C	2009-06-18T16:08:00	-56.134167	47.774283	311.000000	SBE25#304	2009-06-18T16:12:55    	110.992200	1.706340	2.894394	NaN	110.000000	32.947470	NaN	NaN	NaN	0.331900
70001	005	NLSC088	C	2009-06-18T16:24:21	-56.127783	47.755783	364.000000	SBE25#304	NaN-NaN-NaNTNaN:NaN:NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	NaN	NaN	NaN
70001	005	NLSC088	C	2009-06-18T16:24:21	-56.127783	47.755783	364.000000	SBE25#304	NaN-NaN-NaNTNaN:NaN:NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN
70001	005	NLSC088	C	2009-06-18T16:24:21	-56.127783	47.755783	364.000000	SBE25#304	2009-06-18T16:27:00    	2.376000	12.796633	2.895070	2.530733	2.000000	23.946033	5.520747	7.889700	86.557713	0.625000
70001	005	NLSC088	C	2009-06-18T16:24:21	-56.127783	47.755783	364.000000	SBE25#304	2009-06-18T16:27:01    	3.019667	12.274989	2.928485	2.539000	3.000000	24.598700	5.602568	8.006632	87.218132	0.906778
70001	005	NLSC088	C	2009-06-18T16:24:21	-56.127783	47.755783	364.000000	SBE25#304	2009-06-18T16:27:02    	4.043286	9.312329	3.021798	2.548743	4.000000	27.602271	5.870249	8.389176	87.310650	1.092857
70001	005	NLSC088	C	2009-06-18T16:24:21	-56.127783	47.755783	364.000000	SBE25#304	2009-06-18T16:27:02    	5.042714	7.934800	3.048262	2.556786	5.000000	28.969157	5.997083	8.570434	87.238344	1.119429
70001	005	NLSC088	C	2009-06-18T16:24:21	-56.127783	47.755783	364.000000	SBE25#304	2009-06-18T16:27:03    	6.064375	6.818013	3.067450	2.559050	6.000000	30.126637	6.070036	8.674686	86.711245	1.081000
70001	005	NLSC088	C	2009-06-18T16:24:21	-56.127783	47.755783	364.000000	SBE25#304	2009-06-18T16:27:04    	7.081286	6.493529	3.082338	2.557143	7.000000	30.574186	6.081977	8.691753	86.483510	1.123571
70001	005	NLSC088	C	2009-06-18T16:24:21	-56.127783	47.755783	364.000000	SBE25#304	2009-06-18T16:27:05    	8.090429	6.309514	3.099879	2.557143	8.000000	30.932671	6.100090	8.717636	86.573549	1.118286
70001	005	NLSC088	C	2009-06-18T16:24:21	-56.127783	47.755783	364.000000	SBE25#304	2009-06-18T16:27:06    	9.038857	6.296271	3.121014	2.556800	9.000000	31.177586	6.058169	8.657729	86.091107	1.110714
