Cruise	Event	Station	Type	DeployTime(ISO8601)	Longitude(DecDeg)	Latitude(DecDeg)	BotDepth(m)	Instrument	time_ISO8601	Pressure(dbar)	Temperature(oC)	Conductivity(S/m)	Oxygen(V)	Depth(m)	Salinity	Oxygen(mL/L)	Oxygen(mg/L)	Oxygen(%)	DescentRate(m/s)
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:40:58    	21.179333	9.587600	3.299040	2.372878	21.000000	30.168722	5.522181	7.891749	84.019679	0.453444
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:00    	22.207889	9.107611	3.268720	2.375267	22.000000	30.264578	5.591538	7.990869	84.224141	0.459333
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:02    	23.243222	8.512922	3.235339	2.393778	23.000000	30.427956	5.784372	8.266450	86.065529	0.458222
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:04    	24.214750	7.771987	3.191601	2.413062	24.000000	30.612012	5.883530	8.408152	86.188525	0.456875
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:06    	25.183000	7.409622	3.171363	2.413778	25.000000	30.715144	5.897069	8.427500	85.731570	0.455667
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:09    	26.207111	7.316689	3.169454	2.410044	26.000000	30.776711	5.875946	8.397312	85.276761	0.453889
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:11    	27.216556	7.053289	3.154080	2.403267	27.000000	30.845356	5.914297	8.452120	85.351237	0.444556
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:13    	28.222667	6.565189	3.121348	2.410744	28.000000	30.927600	6.055981	8.654604	86.457202	0.452889
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:16    	29.253667	5.970167	3.083940	2.421744	29.000000	31.055822	6.137804	8.771536	86.488301	0.460222
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:18    	30.285444	5.643289	3.064284	2.418778	30.000000	31.136522	6.138738	8.772866	85.882039	0.455667
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:20    	31.308444	5.462422	3.054070	2.411856	31.000000	31.188644	6.174473	8.823940	86.040659	0.454000
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:22    	32.328111	5.023689	3.027280	2.417678	32.000000	31.293711	6.279454	8.973969	86.653200	0.452000
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:24    	33.340556	4.617700	3.002720	2.421200	33.000000	31.394211	6.327060	9.042000	86.521182	0.449111
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:26    	34.241444	4.418356	2.990915	2.420200	34.000000	31.446556	6.351137	9.076412	86.463467	0.453667
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:29    	35.270333	4.205722	2.977791	2.419767	35.000000	31.496378	6.399792	9.145943	86.706213	0.461667
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:31    	36.314222	3.979389	2.964269	2.420411	36.000000	31.554878	6.398071	9.143483	86.241181	0.465556
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:33    	37.303000	3.718700	2.949070	2.412013	37.000000	31.627075	6.425600	9.182826	86.103001	0.463000
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:35    	38.278000	3.474411	2.935740	2.417811	38.000000	31.706000	6.550717	9.361630	87.299709	0.453000
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:37    	39.288667	2.982567	2.906493	2.428000	39.000000	31.837644	6.648660	9.501598	87.613100	0.448556
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:40    	40.300556	2.814144	2.897195	2.431233	40.000000	31.891322	6.658470	9.515621	87.407791	0.448444
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:42    	41.352000	2.789170	2.897185	2.431270	41.000000	31.915480	6.668377	9.529778	87.497767	0.438500
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:45    	42.399889	2.752978	2.896847	2.435989	42.000000	31.946856	6.701542	9.577172	87.872489	0.448778
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:47    	43.416333	2.650822	2.890974	2.435144	43.000000	31.976644	6.670654	9.533033	87.262500	0.450444
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:49    	44.424333	2.571133	2.885904	2.429289	44.000000	31.993811	6.675178	9.539496	87.157836	0.447778
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:51    	45.436667	2.490311	2.880395	2.427789	45.000000	32.006767	6.697487	9.571377	87.280041	0.451556
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:54    	46.448667	2.411367	2.875108	2.425378	46.000000	32.020556	6.692772	9.564639	87.054276	0.447222
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:56    	47.452333	2.352711	2.871752	2.425022	47.000000	32.037678	6.723737	9.608892	87.338558	0.445778
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:41:58    	48.457000	2.251233	2.865021	2.425867	48.000000	32.056356	6.738287	9.629687	87.315672	0.448222
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:00    	49.469222	2.211611	2.862365	2.424600	49.000000	32.062956	6.731162	9.619501	87.140293	0.452000
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:02    	50.432875	2.193475	2.861076	2.422025	50.000000	32.064813	6.723451	9.608486	87.001840	0.453375
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:05    	51.392000	2.175678	2.860112	2.419389	51.000000	32.070344	6.718676	9.601659	86.904322	0.450000
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:07    	52.410222	2.143889	2.858378	2.418311	52.000000	32.080478	6.742119	9.635163	87.143727	0.457111
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:09    	53.443889	2.103744	2.855738	2.420656	53.000000	32.087789	6.755824	9.654749	87.236884	0.458667
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:11    	54.475000	2.062978	2.853065	2.420100	54.000000	32.095322	6.749557	9.645793	87.070806	0.456333
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:13    	55.494667	2.045989	2.852654	2.419300	55.000000	32.106889	6.757804	9.657580	87.146702	0.450889
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:16    	56.502000	2.034522	2.852447	2.418533	56.000000	32.115411	6.748357	9.644077	87.004736	0.444667
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:18    	57.503222	2.024789	2.852303	2.415978	57.000000	32.122944	6.738689	9.630262	86.863219	0.446444
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:20    	58.509444	2.014800	2.852175	2.414478	58.000000	32.130922	6.739357	9.631213	86.854656	0.448667
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:23    	59.514778	2.002678	2.851740	2.412589	59.000000	32.137278	6.737804	9.628997	86.811839	0.439778
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:25    	60.490778	1.997122	2.851425	2.412800	60.000000	32.138467	6.750541	9.647200	86.964443	0.437111
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:27    	61.494778	1.982511	2.850533	2.412744	61.000000	32.141678	6.743833	9.637611	86.847834	0.452556
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:29    	62.514667	1.975556	2.850420	2.410244	62.000000	32.146778	6.725320	9.611156	86.597221	0.451444
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:31    	63.531333	1.994578	2.852838	2.406844	63.000000	32.157000	6.707857	9.586200	86.419991	0.453778
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:34    	64.551556	1.984778	2.852432	2.401944	64.000000	32.161344	6.687762	9.557478	86.142314	0.452111
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:36    	65.566222	1.969633	2.851401	2.399356	65.000000	32.163367	6.701310	9.576841	86.284980	0.450556
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:38    	66.583222	1.972200	2.851896	2.399022	66.000000	32.166344	6.706314	9.583994	86.356808	0.454667
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:41    	67.606889	1.973856	2.852297	2.398467	67.000000	32.169078	6.698443	9.572746	86.260690	0.452444
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:43    	68.619333	1.971244	2.852156	2.397789	68.000000	32.169456	6.701832	9.577588	86.298829	0.449000
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:45    	69.627000	1.969178	2.852139	2.397067	69.000000	32.170767	6.694554	9.567187	86.201396	0.445778
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:47    	70.624778	1.973022	2.852596	2.395456	70.000000	32.172011	6.690549	9.561464	86.158947	0.442444
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:49    	71.617778	1.972344	2.852630	2.394933	71.000000	32.172611	6.693962	9.566341	86.201752	0.438667
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:52    	72.601778	1.969178	2.852410	2.393978	72.000000	32.172533	6.685744	9.554596	86.089009	0.438889
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:54    	73.598333	1.966922	2.852453	2.393344	73.000000	32.174822	6.693640	9.565884	86.187137	0.447667
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:56    	74.616222	1.965633	2.852491	2.393878	74.000000	32.176078	6.696357	9.569763	86.220009	0.457000
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:42:59    	75.647444	1.962889	2.852362	2.393267	75.000000	32.176678	6.689510	9.559976	86.126229	0.456667
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:01    	76.670333	1.962944	2.852414	2.392822	76.000000	32.176722	6.694867	9.567631	86.195340	0.454000
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:03    	77.689556	1.960778	2.852285	2.392600	77.000000	32.176744	6.691842	9.563311	86.151710	0.451778
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:05    	78.710333	1.958767	2.852246	2.392656	78.000000	32.177767	6.693322	9.565428	86.166980	0.457222
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:07    	79.684625	1.955425	2.852022	2.390850	79.000000	32.177850	6.674496	9.538521	85.917396	0.458500
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:10    	80.659000	1.944833	2.851207	2.386811	80.000000	32.177944	6.646222	9.498114	85.530590	0.457889
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:12    	81.681778	1.938611	2.850757	2.379156	81.000000	32.178122	6.613180	9.450893	85.092034	0.449556
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:14    	82.689222	1.936944	2.850714	2.373189	82.000000	32.178744	6.619004	9.459222	85.163761	0.449778
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:16    	83.707333	1.934600	2.850558	2.372622	83.000000	32.178611	6.631646	9.477286	85.321281	0.453889
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:18    	84.735889	1.933600	2.850537	2.372756	84.000000	32.178822	6.634969	9.482036	85.361990	0.459111
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:21    	85.761778	1.933222	2.850570	2.372222	85.000000	32.179056	6.625188	9.468054	85.235459	0.453111
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:23    	86.785778	1.934500	2.850785	2.370400	86.000000	32.179867	6.622151	9.463713	85.199624	0.456778
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:25    	87.755000	1.939750	2.851413	2.370350	87.000000	32.181838	6.623728	9.465967	85.232370	0.456250
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:27    	88.728556	1.938078	2.851306	2.367778	88.000000	32.181678	6.598500	9.429918	84.904100	0.461111
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:30    	89.771778	1.932267	2.850849	2.364089	89.000000	32.181333	6.587052	9.413554	84.744112	0.464222
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:32    	90.810000	1.928422	2.850623	2.360633	90.000000	32.181833	6.579532	9.402809	84.639449	0.457444
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:34    	91.828889	1.923122	2.850233	2.357875	91.000000	32.181822	6.567602	9.385760	84.477745	0.444889
70006	001	NLSC290	C	2012-09-22T19:30:00	-55.810683	47.861333	103.000000	SBE19#6524	2012-09-22T19:43:36    	92.839200	1.920760	2.850104	NaN	92.000000	32.182080	NaN	NaN	NaN	0.384000
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	NaN-NaN-NaNTNaN:NaN:NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	NaN	NaN	NaN
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:00    	1.417000	18.136950	0.686662	2.464450	1.000000	4.397600	5.423925	7.751335	84.299175	0.347000
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:01    	1.993286	17.550143	1.405720	2.417514	2.000000	9.754500	5.241866	7.491151	83.118683	0.583571
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:02    	3.010000	16.369820	2.754300	2.373520	3.000000	20.695760	4.974660	7.109290	82.301602	0.732000
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:04    	3.963000	15.754500	3.143401	2.360100	4.000000	24.298760	4.959166	7.087142	82.833852	0.769600
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:05    	5.002000	15.140833	3.344755	2.362217	5.000000	26.428917	4.983240	7.121547	83.289725	0.726000
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:07    	6.101000	14.694857	3.440249	2.361371	6.000000	27.576686	4.965637	7.096391	82.830556	0.611286
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:09    	7.098500	14.361387	3.497340	2.352888	7.000000	28.325625	4.967559	7.099136	82.681860	0.486000
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:11    	8.070125	13.953713	3.504925	2.357588	8.000000	28.694388	5.022659	7.177883	83.093794	0.507500
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:12    	9.050571	13.547586	3.508295	2.356200	9.000000	29.030157	5.019357	7.173167	82.519180	0.540571
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:14    	10.027000	13.215871	3.512285	2.345671	10.000000	29.320029	5.032443	7.191863	82.314191	0.566000
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:16    	11.034000	12.618943	3.467219	2.352957	11.000000	29.361657	5.154766	7.366673	83.292581	0.583429
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:18    	12.057143	12.181386	3.442999	2.364471	12.000000	29.475286	5.234469	7.480580	83.864886	0.584000
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:20    	13.122625	12.032200	3.456156	2.374150	13.000000	29.718013	5.254545	7.509268	84.050058	0.539250
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:22    	14.135375	12.027287	3.468644	2.378462	14.000000	29.840650	5.252592	7.506482	84.075029	0.481750
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:24    	15.129778	11.921489	3.470549	2.378389	15.000000	29.943256	5.250049	7.502843	83.899941	0.458000
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:26    	16.156667	11.464067	3.444689	2.379911	16.000000	30.063356	5.314584	7.595074	84.171020	0.457333
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:28    	17.134500	10.889513	3.406062	2.389587	17.000000	30.155850	5.441632	7.776637	85.175041	0.464625
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:30    	18.118111	10.304656	3.365364	2.398711	18.000000	30.236778	5.491968	7.848573	84.923500	0.459667
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:33    	19.148333	9.983911	3.357407	2.394644	19.000000	30.425211	5.519483	7.887893	84.854374	0.460556
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:35    	20.191778	9.505122	3.324897	2.408722	20.000000	30.501033	5.663430	8.093609	86.193449	0.464333
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:37    	21.183375	8.652000	3.255933	2.415850	21.000000	30.522888	5.735394	8.196452	85.659060	0.466250
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:39    	22.170111	8.228622	3.234894	2.414867	22.000000	30.670289	5.805894	8.297203	85.970319	0.461889
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:41    	23.196222	7.637933	3.190937	2.420256	23.000000	30.723211	5.883641	8.408310	85.989698	0.454000
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:43    	24.224889	7.159233	3.160629	2.414622	24.000000	30.822844	5.936589	8.483982	85.870090	0.460889
70006	002	NLSC010	C	2012-09-23T14:19:00	-55.836200	47.842517	109.000000	SBE19#6524	2012-09-23T14:21:46    	25.203875	6.786525	3.142620	2.421475	25.000000	30.961625	6.033911	8.623062	86.607406	0.460750
