Cruise	Event	Station	Type	DeployTime(ISO8601)	Longitude(DecDeg)	Latitude(DecDeg)	BotDepth(m)	Instrument	time_ISO8601	Pressure(dbar)	Temperature(oC)	Conductivity(S/m)	Oxygen(V)	Depth(m)	Salinity	Oxygen(mL/L)	Oxygen(mg/L)	Oxygen(%)	DescentRate(m/s)
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:09    	22.226143	6.288071	3.157251	2.621743	22.000000	31.579757	6.995920	9.997871	99.663321	0.558429
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:10    	23.223714	6.266429	3.157760	2.619143	23.000000	31.605029	7.003704	10.008993	99.740351	0.581429
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:12    	24.201000	6.213100	3.154446	2.619267	24.000000	31.617417	7.016703	10.027573	99.809083	0.629333
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:13    	25.185667	6.185733	3.153769	2.616517	25.000000	31.634883	6.965725	9.954718	99.031983	0.665500
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:15    	26.234286	6.079443	3.145044	2.608129	26.000000	31.636486	6.977599	9.971686	98.954513	0.616714
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:17    	27.268143	5.927900	3.132692	2.606471	27.000000	31.639743	7.023267	10.036950	99.250257	0.576429
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:19    	28.279571	5.622671	3.104359	2.607729	28.000000	31.607414	7.099494	10.145887	99.585624	0.577143
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:20    	29.286714	5.363443	3.082843	2.607386	29.000000	31.607814	7.138031	10.200959	99.512496	0.578429
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:22    	30.290143	5.237200	3.074492	2.610314	30.000000	31.631729	7.203383	10.294353	100.138393	0.575000
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:24    	31.319000	5.142614	3.066995	2.618771	31.000000	31.635357	7.253910	10.366564	100.616279	0.599143
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:25    	32.315167	5.002350	3.055088	2.617067	32.000000	31.631867	7.175898	10.255075	99.198517	0.620167
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:27    	33.308000	4.991514	3.057522	2.605871	33.000000	31.669514	7.117461	10.171564	98.389874	0.604000
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:29    	34.286000	5.116067	3.073707	2.600550	34.000000	31.735717	7.146687	10.213332	99.132478	0.598833
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:30    	35.254286	5.105671	3.074003	2.601514	35.000000	31.748514	7.166443	10.241564	99.390297	0.591143
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:32    	36.274143	4.950686	3.060887	2.598657	36.000000	31.745514	7.121760	10.177706	98.403324	0.575286
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:34    	37.287714	4.901500	3.058855	2.589457	37.000000	31.768671	7.116797	10.170611	98.233914	0.591857
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:35    	38.324714	4.974271	3.069421	2.589786	38.000000	31.819871	7.156819	10.227809	98.992613	0.587714
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:37    	39.355857	4.875000	3.059833	2.589729	39.000000	31.804200	7.152883	10.222181	98.692551	0.586429
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:39    	40.372429	4.764343	3.050531	2.589643	40.000000	31.802643	7.190596	10.276081	98.948724	0.578286
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:41    	41.382000	4.690086	3.045625	2.591886	41.000000	31.816743	7.220761	10.319191	99.195869	0.582143
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:42    	42.415714	4.558229	3.034980	2.592486	42.000000	31.819814	7.222917	10.322271	98.912754	0.595714
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:44    	43.382000	4.499883	3.030709	2.591800	43.000000	31.825983	7.238443	10.344458	98.989927	0.591833
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:46    	44.351429	4.475143	3.029313	2.591429	44.000000	31.833129	7.237813	10.343557	98.926937	0.602857
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:47    	45.408571	4.445057	3.027352	2.591129	45.000000	31.838829	7.247499	10.357403	98.991103	0.608000
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:49    	46.406833	4.429167	3.026584	2.590800	46.000000	31.844717	7.250407	10.361557	98.996700	0.614167
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:51    	47.398571	4.405071	3.025315	2.590757	47.000000	31.852714	7.245619	10.354713	98.879007	0.605571
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:52    	48.443000	4.376971	3.023362	2.587329	48.000000	31.856614	7.225799	10.326391	98.544043	0.593286
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:54    	49.477429	4.356614	3.022099	2.586457	49.000000	31.861043	7.252977	10.365231	98.868920	0.582000
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:56    	50.487286	4.308014	3.018812	2.585886	50.000000	31.869229	7.246649	10.356186	98.671840	0.574286
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:58    	51.485000	4.254271	3.014529	2.583857	51.000000	31.870743	7.244537	10.353169	98.515613	0.568714
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:30:59    	52.473286	4.245814	3.014239	2.582757	52.000000	31.875057	7.276931	10.399461	98.938669	0.561143
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:01    	53.446714	4.200614	3.010522	2.586100	53.000000	31.874914	7.299063	10.431091	99.130700	0.555857
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:03    	54.441286	4.095286	3.001957	2.586814	54.000000	31.876243	7.302969	10.436671	98.930963	0.574429
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:05    	55.448143	4.053743	2.999106	2.587129	55.000000	31.882643	7.318803	10.459301	99.049543	0.580857
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:06    	56.464429	4.039443	2.998393	2.586214	56.000000	31.887657	7.297961	10.429519	98.736449	0.581429
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:08    	57.487714	4.013400	2.996859	2.583300	57.000000	31.894457	7.277684	10.400540	98.404177	0.583429
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:10    	58.520286	4.005429	2.996874	2.579586	58.000000	31.901871	7.293973	10.423817	98.610151	0.600429
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:12    	59.495167	3.975617	2.994439	2.581217	59.000000	31.901733	7.336893	10.485155	99.118227	0.601333
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:13    	60.488143	3.874429	2.985921	2.584886	60.000000	31.899457	7.364601	10.524751	99.245644	0.608714
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:15    	61.537286	3.766471	2.977026	2.585200	61.000000	31.899214	7.359594	10.517599	98.916497	0.595000
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:17    	62.567571	3.740471	2.975385	2.582986	62.000000	31.904686	7.339674	10.489129	98.589600	0.582429
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:18    	63.579143	3.725643	2.974934	2.579443	63.000000	31.913343	7.331936	10.478067	98.455627	0.577286
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:20    	64.601571	3.688929	2.972727	2.578257	64.000000	31.922571	7.356117	10.512629	98.697726	0.588429
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:22    	65.561167	3.612167	2.966374	2.576450	65.000000	31.921850	7.340547	10.490377	98.303022	0.597333
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:24    	66.535000	3.506214	2.956807	2.574200	66.000000	31.911457	7.369870	10.532280	98.432064	0.599286
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:25    	67.585571	3.461314	2.953422	2.571743	67.000000	31.914643	7.360990	10.519591	98.207051	0.599571
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:27    	68.635143	3.380429	2.946630	2.568686	68.000000	31.912500	7.353204	10.508467	97.906504	0.595000
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:29    	69.659571	3.304886	2.940882	2.564300	69.000000	31.917571	7.363670	10.523423	97.866499	0.582571
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:31    	70.672429	3.230600	2.935092	2.562014	70.000000	31.920829	7.376567	10.541851	97.860351	0.572143
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:32    	71.678571	3.133471	2.927345	2.559100	71.000000	31.923086	7.362593	10.521881	97.442101	0.577143
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:34    	72.683286	3.064114	2.922247	2.551814	72.000000	31.929757	7.335544	10.483226	96.921593	0.576429
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:36    	73.691000	3.023900	2.919450	2.546243	73.000000	31.935271	7.331179	10.476989	96.771030	0.570857
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:38    	74.689857	2.911100	2.910339	2.539729	74.000000	31.936414	7.330693	10.476291	96.494396	0.565286
70004	001	NLSC148	C	2011-07-05T17:25:00	-55.413767	47.683273	78.000000	SBE19#6523	2011-07-05T17:31:39    	75.659143	2.805800	2.902298	2.536000	75.000000	31.943000	7.331410	10.477310	96.336300	0.539000
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	NaN-NaN-NaNTNaN:NaN:NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	NaN	NaN	NaN
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	NaN-NaN-NaNTNaN:NaN:NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:00    	2.143125	14.298350	3.163695	2.694500	2.000000	25.415463	6.363278	9.093760	103.892107	0.360750
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:02    	3.019222	12.679767	3.447141	2.702433	3.000000	29.134456	6.425954	9.183332	103.818076	0.435778
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:04    	4.018375	11.898300	3.482135	2.715537	4.000000	30.077550	6.526860	9.327538	104.340228	0.540625
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:06    	5.078000	10.898533	3.424261	2.709100	5.000000	30.332167	6.534008	9.337752	102.409113	0.648667
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:07    	6.066167	10.148833	3.377013	2.699317	6.000000	30.488483	6.647123	9.499402	102.600598	0.656667
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:09    	7.048667	9.522500	3.344129	2.691917	7.000000	30.687583	6.678510	9.544257	101.806797	0.662667
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:10    	8.062833	8.494000	3.265928	2.676683	8.000000	30.769233	6.759483	9.659978	100.753297	0.693667
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:11    	9.044400	7.750920	3.208761	2.665460	9.000000	30.819540	6.902708	9.864662	101.206238	0.743800
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:13    	10.010400	7.456500	3.191108	2.665940	10.000000	30.891940	6.976284	9.969812	101.648202	0.803600
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:14    	11.054200	7.136060	3.173268	2.660860	11.000000	30.986040	6.966602	9.955970	100.823470	0.855600
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:15    	12.133800	6.765080	3.150314	2.656300	12.000000	31.070840	7.020740	10.033342	100.795342	0.857800
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:16    	13.095750	6.625550	3.144947	2.649425	13.000000	31.138375	6.984542	9.981613	99.995610	0.870750
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:18    	14.097400	6.585880	3.145112	2.642020	14.000000	31.175860	6.984704	9.981836	99.930252	0.903000
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:19    	15.125000	6.555375	3.144895	2.637025	15.000000	31.200825	6.978695	9.973255	99.789905	0.917750
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:20    	16.157800	6.546280	3.149305	2.630920	16.000000	31.257080	6.963190	9.951096	99.584054	0.912600
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:21    	17.178500	6.438450	3.143769	2.627750	17.000000	31.294500	7.008508	10.015857	100.005020	0.908000
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:22    	18.089500	6.358750	3.140570	2.627975	18.000000	31.332000	7.026188	10.041123	100.095833	0.914750
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:23    	19.120000	6.290800	3.138687	2.624100	19.000000	31.373280	6.945304	9.925540	98.813744	0.909200
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:24    	20.134500	6.193800	3.133843	2.612750	20.000000	31.408700	6.984210	9.981137	99.164445	0.890500
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:25    	21.123400	6.171940	3.135649	2.619460	21.000000	31.448500	7.053572	10.080260	100.124520	0.871800
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:27    	22.206600	6.173140	3.140035	2.614140	22.000000	31.495560	6.977844	9.972034	99.083186	0.864200
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:28    	23.177250	5.952625	3.121136	2.614025	23.000000	31.489500	7.062297	10.092728	99.760027	0.869500
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:29    	24.166000	5.699360	3.098105	2.614520	24.000000	31.467280	7.104386	10.152878	99.742564	0.881800
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:30    	25.267400	5.652760	3.101157	2.615020	25.000000	31.544620	7.113790	10.166316	99.815588	0.872000
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:31    	26.236000	5.431575	3.079378	2.615825	26.000000	31.505925	7.172400	10.250075	100.085913	0.834750
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:32    	27.230667	5.320750	3.073196	2.618250	27.000000	31.539650	7.197737	10.286285	100.197705	0.767833
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:34    	28.264200	5.204820	3.065777	2.619980	28.000000	31.564140	7.217618	10.314700	100.213692	0.757000
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:35    	29.219000	5.097780	3.058816	2.620400	29.000000	31.585540	7.232482	10.335940	100.177976	0.765800
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:36    	30.271167	5.024350	3.055335	2.620567	30.000000	31.614817	7.223910	10.323690	99.903332	0.762833
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:38    	31.315200	4.963480	3.052531	2.617040	31.000000	31.640000	7.209720	10.303410	99.578578	0.754200
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:39    	32.253800	4.921080	3.050764	2.615040	32.000000	31.659600	7.235320	10.339996	99.843758	0.752800
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:40    	33.289167	4.893183	3.049606	2.616400	33.000000	31.672350	7.265783	10.383530	100.205642	0.748667
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:42    	34.313000	4.836040	3.045650	2.617080	34.000000	31.680880	7.257400	10.371552	99.958578	0.743400
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:43    	35.332500	4.768300	3.040355	2.615500	35.000000	31.684083	7.246582	10.356090	99.649397	0.736000
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:44    	36.335200	4.735560	3.039307	2.611880	36.000000	31.702760	7.233880	10.337940	99.408882	0.724000
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:46    	37.324833	4.721517	3.039732	2.609500	37.000000	31.720633	7.232923	10.336570	99.374055	0.713167
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:47    	38.382833	4.679167	3.037846	2.605767	38.000000	31.738867	7.239158	10.345480	99.370452	0.695833
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:49    	39.331200	4.625920	3.034022	2.605860	39.000000	31.745240	7.277706	10.400568	99.775792	0.697800
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:50    	40.307500	4.571250	3.030489	2.607683	40.000000	31.756300	7.288598	10.416133	99.800985	0.714167
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:52    	41.381167	4.454617	3.022347	2.607083	41.000000	31.773450	7.288265	10.415655	99.527092	0.714833
70004	002	NLSC147	C	2011-07-05T17:42:00	-55.390817	47.686567	246.000000	SBE19#6523	2011-07-05T17:47:53    	42.359800	4.395540	3.018918	2.605420	42.000000	31.790000	7.303616	10.437600	99.605392	0.708200
